Video,Arena,Sequence,Individual,Group,REP,Beginning_seq,End_seq,Prop_time_lost,Smoothing_filter_window,Smoothing_Polyorder,Moving_threshold,Prop_time_moving,Average_Speed,Average_Speed_Moving,Traveled_Dist,Meander,Traveled_Dist_Moving,Meander_moving,Exploration_absolute_value,Exploration_relative_value,Exploration_method,Exploration_area,Exploration_aspect_param,Mean_nb_neighbours,Prop_time_with_at_least_one_neighbour,Mean_shortest_interind_distance,Mean_sum_interind_distances
REP_9.avi,3,3_min,COM_9,COM,9,119.99,180,0,15,2,0.28,0.9925925926,4.665807585,4.699291212,280.1591731,201.6904286,280.079557,103.4981295,40.12328341,0.6998532171,Modern,0.2,NA,NA,NA,NA,NA
REP_9.avi,3,4_min,COM_9,COM,9,180,239.98,0,15,2,0.28,0.9954389966,5.297003027,5.320425016,317.8781753,145.7459927,317.8274969,93.26565157,29.60036773,0.5163065139,Modern,0.2,NA,NA,NA,NA,NA
REP_9.avi,3,5_min,COM_9,COM,9,239.98,298.99,0,15,2,0.28,0.9976825029,5.46213673,5.474348524,322.5553578,129.9312255,322.527308,99.2405142,35.19787674,0.6139414618,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,0,General,DEL_10,DEL,10,0,300,0,15,2,0.28,0.791322314,2.05736252,2.586308146,617.208756,25845.42222,613.9810041,150.1579997,56.7943193,0.8193373586,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,0,1_min,DEL_10,DEL,10,0,59.99,0,15,2,0.28,0.9971297359,2.448151327,2.454521314,146.8553585,104.8701397,146.8148596,98.77140931,23.88805517,0.3446185511,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,0,2_min,DEL_10,DEL,10,59.99,119.97,0,15,2,0.28,0.9977051061,2.816324137,2.822415266,169.0376367,116.7370587,169.0144679,98.4798941,36.02323624,0.5196854825,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,0,3_min,DEL_10,DEL,10,119.97,179.99,0,15,2,0.28,0.9971330275,2.661479727,2.668572541,159.8354216,191.1312174,159.8019163,141.8279113,40.83662585,0.5891253487,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,0,4_min,DEL_10,DEL,10,179.99,239.98,0,15,2,0.28,0.7917383821,1.870847187,2.346876543,112.2894851,16520.8769,111.525125,246.3541689,33.92556361,0.4894236258,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,0,5_min,DEL_10,DEL,10,239.98,298.97,0,15,2,0.28,0.1761960327,0.4951651773,2.595083602,29.22565819,113815.1568,26.98743967,355.2968515,12.63619268,0.1822947235,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,1,General,CTR_10,CTR,10,0,300,0,15,2,0.28,0.8648989899,3.573847447,4.125074331,1072.154234,23553.70503,1070.331787,168.4625602,51.11154357,0.7841063566,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,1,1_min,CTR_10,CTR,10,0,59.99,0,15,2,0.28,0.9896670494,3.970795722,4.01036936,238.1930492,278.2255779,238.0811562,164.0219763,22.73834777,0.3488308468,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,1,2_min,CTR_10,CTR,10,59.99,119.97,0,15,2,0.28,0.9931153184,3.951435713,3.977673174,237.167784,300.0775816,237.0989072,189.6289081,26.31732058,0.4037361604,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,1,3_min,CTR_10,CTR,10,119.97,179.99,0,15,2,0.28,0.9908256881,3.847912976,3.881604813,231.0867848,203.4458566,230.9715261,125.5367317,25.17374347,0.3861924507,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,1,4_min,CTR_10,CTR,10,179.99,239.98,0,15,2,0.28,0.7263339071,3.074623128,4.214556647,184.5409129,42472.74208,183.7337712,191.3484522,37.99607394,0.5829008678,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,1,5_min,CTR_10,CTR,10,239.98,298.97,0,15,2,0.28,0.6359393232,3.078413593,4.822228435,181.6942458,72399.30094,180.999621,183.8589095,33.15147559,0.5085794896,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,2,General,COM_10,COM,10,0,300,0,15,2,0.28,0.7333562902,2.191734851,2.962128008,657.5204554,31192.05813,651.6885621,266.1038097,48.06534841,0.6599912763,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,2,1_min,COM_10,COM,10,0,59.99,0,15,2,0.28,0.7267508611,1.025942055,1.356186195,61.54239186,4062.506443,59.12299322,259.1341661,20.96669493,0.2878962955,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,2,2_min,COM_10,COM,10,59.99,119.97,0,15,2,0.28,0.9833620195,2.748437961,2.791450017,164.9630636,386.3027179,164.7570706,248.7664181,27.17723261,0.3731739606,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,2,3_min,COM_10,COM,10,119.97,179.99,0,15,2,0.28,0.9873853211,3.934281687,3.982238548,236.273666,374.7645789,236.1368726,224.1958301,35.31490948,0.4849134138,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,2,4_min,COM_10,COM,10,179.99,239.98,0,15,2,0.28,0.6322432587,2.259880597,3.545549696,135.6395275,71472.07428,134.5453087,265.9722375,30.95627567,0.425064471,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,2,5_min,COM_10,COM,10,239.98,298.97,0,15,2,0.28,0.325554259,0.9544882578,2.828958327,56.33584277,81004.0137,54.35808355,475.7569606,17.80458162,0.2444769244,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,3,General,IMI_10,IMI,10,0,300,0,15,2,0.28,0.7380624426,3.365104952,4.544334337,1009.531486,4389317109556,1006.20075,148.8099707,50.13181231,0.7531837934,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,3,1_min,IMI_10,IMI,10,0,59.99,0,15,2,0.28,0.9954075775,4.621333826,4.641666071,277.2163748,122.3984358,277.1573336,82.56304328,33.79905678,0.5077993519,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,3,2_min,IMI_10,IMI,10,59.99,119.97,0,15,2,0.28,0.992541595,4.954124775,4.989777564,297.3498444,161.7342422,297.2560326,97.64488962,26.98607912,0.4054407073,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,3,3_min,IMI_10,IMI,10,119.97,179.99,0,15,2,0.28,0.9879587156,4.309166159,4.359217508,258.7873892,201.8590436,258.640901,111.0393614,42.1479499,0.6332336959,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,3,4_min,IMI_10,IMI,10,179.99,239.98,0,15,2,0.28,0.6460126219,2.866986193,4.413195922,172.0784069,34878.97168,171.1177207,276.6465504,27.71502593,0.4163924543,Modern,0.2,NA,NA,NA,NA,NA
REP_10.avi,3,5_min,IMI_10,IMI,10,239.98,298.97,0,15,2,0.28,0.07001166861,0.07524048897,0.5752436191,4.440847042,59327.47909,2.377039748,1187.142771,0.4330211568,0.00650573962,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,0,General,DEL_11,DEL,11,0,299.98,0,15,2,0.28,0.9875584979,3.573040497,3.615840446,1071.850978,366.210811,1071.195053,187.4178784,65.72001666,0.8514205263,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,0,1_min,DEL_11,DEL,11,0,59.99,0,15,2,0.28,0.9851598174,3.379820268,3.427973785,202.7544979,295.6637407,202.5914313,134.7910372,32.56631187,0.4219053464,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,0,2_min,DEL_11,DEL,11,59.99,119.98,0,15,2,0.28,0.9931545921,3.573077207,3.596762734,214.4702737,343.2024933,214.4141044,168.0800832,33.08292784,0.4285982456,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,0,3_min,DEL_11,DEL,11,119.98,179.97,0,15,2,0.28,0.9777524244,3.146502882,3.214164196,188.8655899,592.1760656,188.6347349,274.6615147,37.02135836,0.4796216743,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,0,4_min,DEL_11,DEL,11,179.97,239.99,0,15,2,0.28,0.9931584949,3.932297687,3.958167705,236.1667572,293.7523537,236.0940983,171.8881295,55.92493319,0.7245225804,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,0,5_min,DEL_11,DEL,11,239.99,298.99,0,15,2,0.28,0.9883990719,3.832262641,3.874959764,226.2222494,309.7592775,226.0890751,190.5498161,37.54800572,0.4864445327,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,1,General,CTR_11,CTR,11,0,299.98,0,15,2,0.28,0.9898413423,3.889228026,3.927246629,1166.701823,278.9101041,1166.13877,162.9381524,49.43295963,0.7204376183,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,1,1_min,CTR_11,CTR,11,0,59.99,0,15,2,0.28,0.9840182648,4.268680969,4.335443047,256.0770093,335.0943252,255.9254858,144.6485629,28.13411462,0.4100275339,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,1,2_min,CTR_11,CTR,11,59.99,119.98,0,15,2,0.28,0.9937250428,4.106109568,4.130911281,246.4649914,229.7464597,246.3977898,133.8393321,21.1177229,0.3077704047,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,1,3_min,CTR_11,CTR,11,119.98,179.97,0,15,2,0.28,0.9845978323,3.248042611,3.295565721,194.9604074,336.6887332,194.7661851,224.4543305,40.20966472,0.5860170077,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,1,4_min,CTR_11,CTR,11,179.97,239.99,0,15,2,0.28,0.9925883694,3.924009964,3.952062736,235.6690113,280.281633,235.5946318,146.0677819,29.70848369,0.4329724417,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,1,5_min,CTR_11,CTR,11,239.99,298.99,0,15,2,0.28,0.994199536,3.892739019,3.914160141,229.7922297,215.5481504,229.7165034,168.2756629,23.20926525,0.3382526133,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,2,General,COM_11,COM,11,0,299.98,0,15,2,0.28,0.8551535213,2.892472056,3.372614604,867.6920965,7396.77071,865.1815996,111.9904005,55.44565623,0.7536378993,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,2,1_min,COM_11,COM,11,0,59.99,0,15,2,0.28,0.9543378995,1.334990864,1.390944188,80.0857385,587.089464,79.63220963,176.7236238,23.50073251,0.3194306621,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,2,2_min,COM_11,COM,11,59.99,119.98,0,15,2,0.28,0.9783228751,2.77802345,2.835426832,166.747992,273.4071389,166.5042635,139.327035,35.78861345,0.4864520918,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,2,3_min,COM_11,COM,11,119.98,179.97,0,15,2,0.28,0.9920136908,4.065957837,4.097300425,244.0549251,179.8025889,243.9721088,80.9408754,40.84387074,0.5551650216,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,2,4_min,COM_11,COM,11,179.97,239.99,0,15,2,0.28,0.9988597491,5.008650569,5.014279867,300.8105837,115.4221457,300.8052843,55.25003274,46.56900117,0.6329831153,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,2,5_min,COM_11,COM,11,239.99,298.99,0,15,2,0.28,0.3578886311,1.292443616,3.530485629,76.29422339,34904.6973,74.58687323,109.1325113,27.34999523,0.3717512669,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,3,General,IMI_11,IMI,11,0,299.98,0,15,2,0.28,0.3216527794,0.2882766269,0.6038010834,86.47805269,9815.262556,58.26096398,513.0265079,20.63120106,0.3099645827,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,3,1_min,IMI_11,IMI,11,0,59.99,0,15,2,0.28,0.2123287671,0.2004166342,0.4440573634,12.02293933,11588.13344,5.656200623,606.2456135,2.826062145,0.04245895188,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,3,2_min,IMI_11,IMI,11,59.99,119.98,0,15,2,0.28,0.339988591,0.2506229468,0.4604005547,15.04338387,9190.509093,9.395607964,520.8254794,4.69691417,0.07056676128,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,3,3_min,IMI_11,IMI,11,119.98,179.97,0,15,2,0.28,0.5099828865,0.5526740414,0.9428674673,33.17368925,6696.652859,28.86230152,358.3807477,14.2328537,0.2138353721,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,3,4_min,IMI_11,IMI,11,179.97,239.99,0,15,2,0.28,0.3540478905,0.2548555466,0.4590877844,15.30616774,10412.45037,9.761804968,651.3644711,3.61798372,0.05435683605,Modern,0.2,NA,NA,NA,NA,NA
REP_11.avi,3,5_min,IMI_11,IMI,11,239.99,298.99,0,15,2,0.28,0.1948955916,0.1843948063,0.3996761686,10.88500757,10735.31905,4.598226079,554.9340023,1.929925696,0.0289953363,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,0,General,CTR_12,CTR,12,0,299.99,0,15,2,0.28,0.9894024803,3.190404805,3.222746805,957.0782812,303.830776,956.5349691,140.7316459,64.30893613,0.874110883,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,0,1_min,CTR_12,CTR,12,0,60,0,15,2,0.28,0.9943630214,3.726008502,3.74594402,223.5504289,186.6128472,223.4796148,140.3223642,43.92406113,0.5970321105,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,0,2_min,CTR_12,CTR,12,60,119.99,0,15,2,0.28,0.9887323944,3.183680886,3.218171195,191.1199125,286.4967854,191.0136109,123.1981166,38.39454257,0.5218728459,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,0,3_min,CTR_12,CTR,12,119.99,179.99,0,15,2,0.28,0.9814084507,2.884448996,2.936015423,173.1566886,507.4320418,172.9754758,191.3906837,41.95289532,0.5702392946,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,0,4_min,CTR_12,CTR,12,179.99,239.99,0,15,2,0.28,0.9892957746,2.427746623,2.452057896,145.740336,317.2001683,145.6241093,163.5386538,32.08480572,0.4361085651,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,0,5_min,CTR_12,CTR,12,239.99,298.97,0,15,2,0.28,0.9931232092,3.763791126,3.788680039,222.1257953,218.9383631,222.0570383,81.49657208,40.21356581,0.5465976836,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,1,General,COM_12,COM,12,0,299.99,0,15,2,0.28,0.9607666291,2.733513868,2.837836869,820.0171811,487.9975168,817.9128043,150.873243,57.00887933,0.7905759972,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,1,1_min,COM_12,COM,12,0,60,0,15,2,0.28,0.8923337091,1.820106984,2.017578126,109.2014945,1133.656104,108.0163073,220.3223595,27.22348841,0.3775242865,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,1,2_min,COM_12,COM,12,60,119.99,0,15,2,0.28,0.9594366197,3.214104904,3.342943734,192.9463002,485.4894003,192.5403537,169.4526345,27.00224079,0.3744561143,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,1,3_min,COM_12,COM,12,119.99,179.99,0,15,2,0.28,0.9876056338,2.973179536,3.008106423,178.4832818,332.3283386,178.3418073,159.2217455,31.24551374,0.4333001012,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,1,4_min,COM_12,COM,12,179.99,239.99,0,15,2,0.28,0.9909859155,2.852774074,2.877158962,171.2552077,251.8999463,171.1621555,108.9026991,29.44098028,0.4082755636,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,1,5_min,COM_12,COM,12,239.99,298.97,0,15,2,0.28,0.9730659026,2.820867954,2.894095107,166.4777658,238.7957624,166.1990494,103.1550763,34.07101859,0.4724830555,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,2,General,DEL_12,DEL,12,0,299.99,0,15,2,0.28,0.982638106,3.455324402,3.513485377,1036.550577,593.9952727,1035.698679,200.9267961,54.62419782,0.7880303262,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,2,1_min,DEL_12,DEL,12,0,60,0,15,2,0.28,0.9797068771,4.35833072,4.445224089,261.4880512,406.7914936,261.2892136,175.8086133,35.36116528,0.5101341845,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,2,2_min,DEL_12,DEL,12,60,119.99,0,15,2,0.28,0.9842253521,3.651647361,3.708457378,219.2124616,1214.951327,219.1110336,168.0818242,27.38510505,0.3950683786,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,2,3_min,DEL_12,DEL,12,119.99,179.99,0,15,2,0.28,0.9898591549,2.901314491,2.929465882,174.1691431,283.1100862,174.0757425,196.7912515,27.17277422,0.3920052098,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,2,4_min,DEL_12,DEL,12,179.99,239.99,0,15,2,0.28,0.9718309859,2.677082203,2.749417926,160.7082288,596.6849252,160.4013096,272.574407,41.40729981,0.5973581174,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,2,5_min,DEL_12,DEL,12,239.99,298.97,0,15,2,0.28,0.9873925501,3.692445776,3.73699587,217.9152421,474.9896956,217.7639301,195.1447774,31.61556014,0.4560986003,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,3,General,IMI_12,IMI,12,0,299.99,0,15,2,0.28,0.986583991,2.831518233,2.867508181,849.4171647,344.7956434,848.6730279,169.4937087,56.04809622,0.8507609146,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,3,1_min,IMI_12,IMI,12,0,60,0,15,2,0.28,0.9768883878,2.93368436,2.998836757,176.0131241,546.8048361,175.7638021,219.5826172,38.13651324,0.5788788035,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,3,2_min,IMI_12,IMI,12,60,119.99,0,15,2,0.28,0.9876056338,2.843274087,2.876642988,170.6849129,313.0315849,170.5477258,133.5719499,33.03332825,0.5014169338,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,3,3_min,IMI_12,IMI,12,119.99,179.99,0,15,2,0.28,0.9904225352,2.790079909,2.815379659,167.4916071,322.6125735,167.3916883,173.0368806,29.46382953,0.4472350757,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,3,4_min,IMI_12,IMI,12,179.99,239.99,0,15,2,0.28,0.9915492958,2.698110864,2.71926166,161.9706028,237.7909747,161.8608131,159.5931308,25.2043949,0.382580596,Modern,0.2,NA,NA,NA,NA,NA
REP_12.avi,3,5_min,IMI_12,IMI,12,239.99,298.97,0,15,2,0.28,0.9856733524,2.898019865,2.93744918,171.0310019,315.2812089,170.8743435,162.9327413,34.48286239,0.5234195901,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,0,General,CTR_13,CTR,13,0,299.97,0,15,2,0.28,0.9924580048,4.946980618,4.983220998,1483.941569,336.5727376,1483.538696,165.8970485,63.57831742,0.8816782979,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,0,1_min,CTR_13,CTR,13,0,59.99,0,15,2,0.28,0.9954285714,4.977690923,4.999478748,298.5966173,221.6749076,298.532615,182.3018086,50.21317793,0.6963359687,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,0,2_min,CTR_13,CTR,13,59.99,119.97,0,15,2,0.28,0.9977155911,5.907025327,5.920066126,354.5470588,161.3508765,354.5180654,120.6797948,49.37890165,0.6847665639,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,0,3_min,CTR_13,CTR,13,119.97,180,0,15,2,0.28,0.9942922374,4.985870025,5.013223769,299.4290708,191.4083244,299.353368,152.2894282,47.59944662,0.6600898039,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,0,4_min,CTR_13,CTR,13,180,239.98,0,15,2,0.28,0.9834380354,4.701459921,4.778029461,282.1875132,719.4203536,282.0336178,185.5970168,48.29439821,0.6697271104,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,0,5_min,CTR_13,CTR,13,239.98,298.98,0,15,2,0.28,0.9912891986,4.197379758,4.232891596,247.7595017,387.3079713,247.6792224,184.1745278,40.16340892,0.5569698515,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,1,General,DEL_13,DEL,13,0,299.97,0,15,2,0.28,0.5151411267,0.8746242397,1.599828847,262.3602894,20676.46517,247.2158655,274.4535023,45.25377603,0.6661088553,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,1,1_min,DEL_13,DEL,13,0,59.99,0,15,2,0.28,0.4474285714,0.3167173343,0.535358249,18.99891458,9611.03346,14.36895448,457.541546,6.678111355,0.09829785489,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,1,2_min,DEL_13,DEL,13,59.99,119.97,0,15,2,0.28,0.4460308395,0.4308584782,0.8037624719,25.86066553,10458.24434,21.5177901,395.3237784,10.48501936,0.1543332923,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,1,3_min,DEL_13,DEL,13,119.97,180,0,15,2,0.28,0.1289954338,0.1201971535,0.5636118084,7.218503857,72118.8209,4.366238258,313.434923,2.653299521,0.03905500185,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,1,4_min,DEL_13,DEL,13,180,239.98,0,15,2,0.28,0.572815534,0.7290502259,1.182550066,43.75850772,10801.69933,40.65737895,228.3538122,18.20249295,0.2679299454,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,1,5_min,DEL_13,DEL,13,239.98,298.98,0,15,2,0.28,0.9802555168,2.745400028,2.796856738,162.053229,334.1307619,161.8309455,160.0382293,34.26161478,0.5043107338,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,2,General,IMI_13,IMI,13,0,299.97,0,15,2,0.28,0.9785167409,3.088766163,3.152419331,926.5345592,447.7195796,925.3133628,232.3671201,58.97391485,0.8594878209,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,2,1_min,IMI_13,IMI,13,0,59.99,0,15,2,0.28,0.9942857143,3.400651149,3.419002529,203.9947729,216.806192,203.9236417,176.7914893,43.9820202,0.6409954435,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,2,2_min,IMI_13,IMI,13,59.99,119.97,0,15,2,0.28,0.9463163906,2.544409466,2.678538812,152.7186431,852.6484031,152.1385806,278.5662447,42.85126097,0.6245157203,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,2,3_min,IMI_13,IMI,13,119.97,180,0,15,2,0.28,0.9823059361,3.317366629,3.37364863,199.2262137,469.314201,199.0213311,268.1913832,49.79854763,0.7257657102,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,2,4_min,IMI_13,IMI,13,180,239.98,0,15,2,0.28,0.9805825243,3.041667836,3.09782494,182.5647133,380.6036385,182.3249382,234.9565518,48.29272631,0.7038198195,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,2,5_min,IMI_13,IMI,13,239.98,298.98,0,15,2,0.28,0.9889663182,3.111747708,3.144317595,183.6777004,323.1702309,183.5523554,208.6520824,42.87076642,0.6247999935,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,3,General,COM_13,COM,13,0,299.97,0,15,2,0.28,0.8711004457,2.167357169,2.4650569,650.1402867,1752.216622,644.1274038,253.1226101,53.15627282,0.8238139246,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,3,1_min,COM_13,COM,13,0,59.99,0,15,2,0.28,0.5125714286,0.4335796637,0.7000752644,26.00913212,5575.98209,21.52564056,459.0925964,10.26042795,0.159015728,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,3,2_min,COM_13,COM,13,59.99,119.97,0,15,2,0.28,0.8874928612,1.660493308,1.850892964,99.66488817,1930.695603,98.5941681,262.2175124,27.26138472,0.422495919,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,3,3_min,COM_13,COM,13,119.97,180,0,15,2,0.28,0.9840182648,2.726872962,2.767954253,163.7638032,378.080415,163.5743027,207.0247145,32.05582618,0.4967999931,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,3,4_min,COM_13,COM,13,180,239.98,0,15,2,0.28,0.9794403198,2.849860123,2.906514864,171.0521741,581.082676,170.8659717,255.7511598,30.06794141,0.4659918294,Modern,0.2,NA,NA,NA,NA,NA
REP_13.avi,3,5_min,COM_13,COM,13,239.98,298.98,0,15,2,0.28,0.9918699187,3.165763557,3.19029532,186.8661037,299.8453992,186.7831353,183.528401,40.78814086,0.6321330788,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,0,General,COM_14,COM,14,0,268.7,0,15,2,0.28,0.9298628029,2.893133784,3.10427273,777.3833035,11047.1015,775.6136378,227.4891276,61.83341492,0.8323418429,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,0,1_min,COM_14,COM,14,0,59.98,0,15,2,0.28,0.7553130385,1.708399668,2.237189474,102.4745503,46906.81741,101.3575937,307.6742378,31.53586641,0.4245054426,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,0,2_min,COM_14,COM,14,59.98,120,0,15,2,0.28,0.9759036145,2.760587247,2.823962591,165.7779008,440.601612,165.4973425,235.1352322,42.27557132,0.5690730002,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,0,3_min,COM_14,COM,14,120,179.98,0,15,2,0.28,0.975315729,2.998361898,3.070695254,179.9533653,1547.72506,179.7454345,230.7592738,40.11158013,0.5399434363,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,0,4_min,COM_14,COM,14,179.98,240,0,15,2,0.28,0.9856569134,3.948095898,4.003735323,237.0897899,632.822297,236.9825077,128.0923779,40.51172066,0.5453297425,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,0,5_min,COM_14,COM,14,240,268.7,0,15,2,0.28,0.9868105516,3.220931961,3.261974037,92.54977625,769.5135714,92.49283831,283.4403969,32.34060586,0.4353380695,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,1,General,IMI_14,IMI,14,0,268.7,0,15,2,0.28,0.6400820618,1.538066747,2.374984858,413.2776077,56343.20873,408.472848,398.6381902,41.23899558,0.5890200511,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,1,1_min,IMI_14,IMI,14,0,59.98,0,15,2,0.28,0.6990235497,0.7512760607,1.037199925,45.06362176,21838.53865,43.4891407,362.1922091,16.91067437,0.2415365879,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,1,2_min,IMI_14,IMI,14,59.98,120,0,15,2,0.28,0.9432013769,1.850785877,1.951765761,111.1428005,1190.35538,110.5496265,401.1819913,29.18127904,0.4167986691,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,1,3_min,IMI_14,IMI,14,120,179.98,0,15,2,0.28,0.9609644087,3.675168748,3.817769137,220.5734353,1268.585825,220.1876153,291.8202488,29.3830212,0.4196801694,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,1,4_min,IMI_14,IMI,14,179.98,240,0,15,2,0.28,0.1881812966,0.4997557603,2.561677831,30.01117279,228541.1363,28.948504,731.649729,12.19704123,0.1742113684,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,1,5_min,IMI_14,IMI,14,240,268.7,0,15,2,0.28,0.1582733813,0.2318835164,1.20372177,6.662906208,89372.7756,5.474290219,1265.778785,1.108467286,0.01583233171,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,2,General,DEL_14,DEL,14,0,268.7,0,15,2,0.28,0.7677907424,0.9909136397,1.24409644,266.2578975,6260.004663,256.6632035,276.0875713,45.94148274,0.6902279939,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,2,1_min,DEL_14,DEL,14,0,59.98,0,15,2,0.28,0.8167719701,0.9688614884,1.150666463,58.11499918,1908.840802,56.37373678,248.3911699,15.01864499,0.2256411545,Modern,0.2,NA,NA,NA,NA,NA
